date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Buttercup like,0,0,1,0,0,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,HYPGLA,1,1,0,1,0,0,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,AIRA,1,1,0,1,1,1,1,0,1,1
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Hairy margin,0,0,1,0,0,0,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,AUSBIG,0,0,0,1,0,0,0,0,0,3
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Thin green grass,0,0,0,1,0,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Hairy sheath,0,0,0,0,1,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,PANEFF,0,0,0,1,0,0,0,1,0,4
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Bare ground,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Rock,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,4,3,Litter,0,0,0,0,0,0,0,0,0,5
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,VULSP1,1,1,1,1,1,1,1,1,0,25
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,Green fairy,1,1,1,1,1,1,1,1,1,20
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,AUSBIG,0,1,0,0,0,1,0,1,1,8
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,HYPRAD,1,1,1,0,1,0,0,0,0,8
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,HYPGLA,1,0,0,1,0,1,1,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,AIRA,1,0,1,0,0,0,1,0,1,1
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,THETRI,0,1,0,0,0,1,0,0,1,5
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,Hairy margin,0,0,0,1,1,0,1,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,DEMVAR,0,0,0,0,1,1,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,RUMACT,0,0,0,0,0,0,0,0,1,0.5
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,Bare ground,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,Rock,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,4,4,Litter,0,0,0,0,0,0,0,0,0,10
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,THETRI,1,1,1,1,1,1,1,1,1,25
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,HYPRAD,0,0,1,1,0,0,0,0,0,4
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,VULSP1,0,0,1,0,1,0,0,0,0,4
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Green fairy,1,1,1,1,1,1,1,1,1,35
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,AUSBIG,0,0,1,0,1,1,1,0,1,20
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Quaking grass,0,1,0,1,1,0,1,0,0,12
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,PANEFF,0,1,0,0,1,0,0,0,0,6
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,HYPGLA,0,0,1,0,1,1,1,0,1,3
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Buttercup like,0,0,0,0,0,0,0,1,0,0.5
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Aira,0,0,0,0,0,0,0,0,1,0.5
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,TRIARV,0,0,0,0,0,0,0,0,1,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Bare ground,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Rock,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,5,1,Litter,0,0,0,0,0,0,0,0,0,5
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,THETRI,0,0,0,1,1,1,1,1,1,25
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,HYPGLA,1,1,1,1,1,0,1,0,1,4
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,AUSBIG,1,1,1,1,1,1,1,1,0,20
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,Quaking grass,0,1,1,1,0,1,0,1,1,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,VULSP1,0,0,1,0,1,0,1,1,1,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,Green fairy,1,1,1,1,1,1,1,1,1,10
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,AUSSCA,1,1,0,1,1,0,0,0,0,5
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,Rock fern,0,0,1,0,0,0,0,0,0,0.5
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,AIRA,1,1,1,1,1,1,1,1,1,2
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,Bare ground,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,Rock,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,5,2,Litter,0,0,0,0,0,0,0,0,0,15
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,VULSP1,0,0,0,0,0,0,0,0,0,10
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Quaking sp.,0,0,0,0,0,0,0,0,0,3
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,RYDCAR,0,0,0,0,0,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,BROHOR,0,0,0,0,0,0,0,0,0,0.5
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,TRIARV,0,0,0,0,0,0,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,AUSBIG,0,0,0,0,0,0,0,0,0,15
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Wallaby grass sp.,0,0,0,0,0,0,0,0,0,8
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Green fairy,0,0,0,0,0,0,0,0,0,12
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,PANEFF,0,0,0,0,0,0,0,0,0,4
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Hairy margin,0,0,0,0,0,0,0,0,0,6
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,HYPGLA,0,0,0,0,0,0,0,0,0,3
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Buttercup like,0,0,0,0,0,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,AIRA SP,0,0,0,0,0,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Bare ground,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,5,3,Litter,0,0,0,0,0,0,0,0,0,10
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Wallaby grass sp.,0,0,0,0,0,0,0,0,0,30
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,AUSBIG,0,0,0,0,0,0,0,0,0,20
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Buttercup like,0,0,0,0,0,0,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,TRIARV,0,0,0,0,0,0,0,0,0,3
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Quaking sp.,0,0,0,0,0,0,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Green fairy,0,0,0,0,0,0,0,0,0,9
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,VULSP1,0,0,0,0,0,0,0,0,0,12
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Hairy ligule 2,0,0,0,0,0,0,0,0,0,2
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,HYPGLA,0,0,0,0,0,0,0,0,0,4
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Hairy margin,0,0,0,0,0,0,0,0,0,3
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,AIRA SP,0,0,0,0,0,0,0,0,0,1
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Bare ground,0,0,0,0,0,0,0,0,0,0
19/11/2015,Andrew O'Reilly-Nugent,S5,5,4,Litter,0,0,0,0,0,0,0,0,0,7
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,PANEFF,1,1,1,1,1,0,1,1,0,30
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,BOTMAC,0,0,0,0,0,1,0,1,0,20
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,hypgLA,0,1,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Pale tussock,0,0,0,0,1,1,1,1,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Green fairy,1,1,1,1,1,1,1,1,1,15
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,AUSBIG,1,1,0,0,1,0,0,0,1,5
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Hairy ligule 2,0,1,1,0,0,0,0,1,1,4
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Hairy margin,0,1,1,1,1,0,0,0,0,12
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,VULSP1,0,0,1,0,0,0,1,0,1,2
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,AIRA,0,0,0,0,0,0,1,0,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,TRIARV,0,0,0,0,0,0,0,0,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Bare ground,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,6,1,Litter,0,0,0,0,0,0,0,0,0,15
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,THETRI,0,1,1,1,1,1,1,1,0,12
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Green fairy,1,1,0,0,1,1,1,1,1,6
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Quaking grass,1,0,0,1,1,0,0,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,TRIARV,0,0,0,0,0,0,1,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,AUSSCA,1,1,1,1,0,1,1,0,1,6
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,BROHOR,1,0,0,0,1,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,VULSP1,1,0,0,0,0,0,0,0,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Stacked rosettes,1,0,0,0,0,0,0,0,0,0.5
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Buttercup like,1,0,0,0,0,0,0,0,0,0.5
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,PANEFF,1,1,0,0,1,1,0,1,0,10
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Mini ligule,1,0,0,0,0,0,0,0,0,4
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,AIRA,0,0,0,1,0,1,1,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,BOTMAC,0,0,0,0,0,0,0,1,1,8
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Bare ground,0,0,0,0,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,6,2,Litter,0,0,0,0,0,0,0,0,0,40
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,THETRI,1,0,1,1,1,1,1,1,1,50
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,TRIARV,0,0,0,1,0,1,1,1,1,2
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,Green fairy,1,1,1,1,0,1,1,0,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,AIRA,1,1,0,1,1,1,1,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,PANEFF,1,1,0,0,1,0,0,0,0,4
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,VULSP1,0,1,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,AUSSCA,0,1,1,0,0,0,0,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,HYPGLA,0,0,0,1,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,Pale tussock,0,0,0,0,1,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,BOTMAC,0,0,0,0,0,0,1,1,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,Bare ground,0,0,0,0,0,0,0,0,0,7
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,6,3,Litter,0,0,0,0,0,0,0,0,0,40
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,PANEFF,0,1,1,1,1,1,1,1,1,35
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,AUSSCA,0,1,1,0,1,1,1,1,0,10
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Green fairy,1,1,1,1,0,1,1,1,1,4
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,BOTMAC,1,0,0,1,0,0,0,0,0,5
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,AUSBIG,0,1,0,0,0,0,0,0,0,4
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Pale tussock,0,0,0,1,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Quaking grass,0,0,0,1,0,0,0,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,BROHOR,0,0,0,1,1,1,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,VULSP1,0,0,0,0,1,0,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Hairy ligule 2,0,0,0,0,0,0,1,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Bare ground,0,0,0,0,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,6,4,Litter,0,0,0,0,0,0,0,0,0,50
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,AUSSCA,1,1,0,0,0,0,0,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,PANEFF,1,1,1,1,1,1,1,1,1,10
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,THETRI,0,1,1,1,1,1,0,1,1,20
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,Green fairy,1,1,1,1,1,1,1,1,1,5
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,VULSP1,0,0,0,0,0,0,1,0,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,AUSBIG,1,0,0,1,0,0,0,1,1,8
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,DEMVAR,0,1,1,0,0,0,1,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,Hairy margin,1,1,0,0,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,AIRA,0,1,1,0,0,0,0,1,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,HYPRAD,0,0,1,0,0,0,0,1,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,BOTMAC,0,0,1,1,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,EROCIR,0,0,0,0,0,1,0,0,0,0.5
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,Bare ground,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,1,Litter,0,0,0,0,0,0,0,0,0,50
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,AIRA,1,1,0,1,0,0,1,1,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,BROHOR,1,1,1,1,1,1,1,1,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,Green fairy,1,1,1,1,1,1,0,0,1,4
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,THETRI,1,1,0,1,1,0,1,0,1,12
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,ANTSCA,0,1,1,0,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,DEMVAR,0,1,1,0,0,0,0,0,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,HYPRAD,0,0,1,0,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,PANEFF,1,1,1,0,0,1,0,1,0,6
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,RYDCAR,0,0,0,0,0,0,0,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,TRIARV,0,1,1,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,AUSSCA,1,1,0,1,1,1,0,0,1,6
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,Hairy ligule 2,1,0,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,Quaking grass,0,1,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,OXALIS,0,0,1,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,AUSBIG,0,0,0,1,1,0,1,1,0,5
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,VULSP1,0,0,0,0,1,1,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,LOMFIL,0,0,0,0,0,0,0,0,1,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,Bare ground,0,0,0,0,0,0,0,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,2,Litter,0,0,0,0,0,0,0,0,0,30
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,Green fairy,1,1,0,1,1,1,0,1,1,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,TRIARV,1,1,1,1,0,1,0,1,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,AIRA,1,1,1,1,1,1,1,1,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,LOMFIL,0,0,0,0,1,1,0,0,1,5
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,THETRI,0,0,0,0,0,1,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,ANTSCA,1,0,0,1,1,0,1,0,0,6
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,AUSBIG,0,0,0,0,0,0,1,0,0,5
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,BOTMAC,0,0,1,0,0,1,0,1,1,25
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,PANEFF,1,1,1,1,1,0,1,1,0,20
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,VULSP1,0,1,0,0,1,0,0,0,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,Quaking grass,0,1,0,0,0,0,0,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,AUSSCA,0,0,1,0,0,0,0,0,0,4
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,RYDCAR,0,0,0,0,1,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,BROHOR,0,0,0,0,0,0,1,1,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,Pale tussock,0,0,0,0,0,0,1,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,DEMVAR,0,0,0,0,0,0,0,1,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,Bare ground,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,3,Litter,0,0,0,0,0,0,0,0,0,10
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,HYPRAD,0,1,1,0,1,1,0,0,0,15
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,ANTSCA,0,0,0,1,0,1,1,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,AUSBIG,1,0,0,1,1,0,0,0,0,8
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,BOTMAC,0,1,0,0,1,0,1,1,1,25
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,Green fairy,1,1,1,1,1,1,1,1,1,20
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,PANEFF,1,0,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,OXALIS,0,0,1,0,0,0,1,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,Hairy ligule 2,0,0,0,1,0,0,0,1,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,Big green herb,0,0,0,0,0,1,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,AIRA,0,0,0,0,0,0,0,1,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,Bare ground,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,7,4,Litter,0,0,0,0,0,0,0,0,0,25
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,BROHOR,1,1,1,1,1,0,1,1,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,AUSBIG,1,1,1,0,1,0,0,1,0,9
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,VULSP1,1,1,1,1,1,1,1,1,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Buttercup like,1,0,1,1,0,0,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,AIRA,0,0,0,0,0,0,1,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,HYPRAD,1,1,1,0,1,0,1,1,0,12
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,HYPGLA,1,1,1,1,1,1,1,1,0,6
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Green fairy,1,1,1,1,1,1,0,1,1,2
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Big green herb,1,0,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Quaking grass,0,1,1,1,0,1,1,1,1,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,AUSSCA,0,0,1,1,0,0,0,1,1,4
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Hairy margin,0,0,1,0,1,0,0,0,0,6
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,PANEFF,0,0,1,0,0,0,0,0,1,6
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,ANTSCA,0,0,0,0,1,0,0,1,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Thin green grass,0,0,0,0,0,1,1,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,AVEBAR,0,0,0,0,0,0,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,TRIARV,0,0,0,0,0,0,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Thistle,0,0,0,0,0,0,0,0,1,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Bare ground,0,0,0,0,0,0,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,8,1,Litter,0,0,0,0,0,0,0,0,0,45
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Buttercup like,1,0,1,1,1,0,0,0,0,4
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,RYDCAR,0,0,0,0,1,0,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,AUSSCA,1,0,0,1,0,1,0,0,0,10
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,HYPRAD,1,1,1,1,1,1,1,1,0,5
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Straight up blade,0,1,0,0,0,0,0,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,PANEFF,0,1,0,1,0,0,0,0,1,8
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Green fairy,1,1,1,1,1,0,1,1,1,6
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,AUSBIG,0,0,0,0,0,0,0,1,1,6
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Hairy margin,0,0,1,0,0,1,0,0,0,4
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,THETRI,0,0,0,1,0,0,1,1,0,15
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,BROHOR,0,0,0,0,1,1,0,1,1,2
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,VULSP1,0,0,0,0,1,1,0,0,0,2
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Hairy ligule 2,0,0,0,0,0,1,0,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Hairy star,0,0,0,0,0,0,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Bare ground,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Rock,0,0,0,0,0,0,0,0,0,0
23/11/2015,Andrew O'Reilly-Nugent,S5,8,2,Litter,0,0,0,0,0,0,0,0,0,25
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,LOMFIL,1,0,0,1,0,0,0,0,0,8
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,HYPRAD,1,1,1,1,1,1,1,1,1,12
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,AVEBAR,0,0,0,0,0,0,1,0,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,AIRA,0,1,0,1,1,1,0,1,0,1
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,Buttercup like,0,0,0,1,0,0,0,0,0,3
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,RYDCAR,0,0,0,0,1,0,0,0,0,0.5
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,HOLLAN,0,0,1,1,1,1,1,1,1,10
23/11/2015,Andrew O'Reilly-Nugent,S5,8,3,VULSP1,1,1,1,1,1,1,1,1,1,3
